date,material,price,source
2020-09-30,cobalt,47118.76,sample_data
2020-10-31,cobalt,47319.89,sample_data
2020-11-30,cobalt,39336.07,sample_data
2020-12-31,cobalt,64339.03,sample_data
2021-01-31,cobalt,47358.45,sample_data
2021-02-28,cobalt,63097.72,sample_data
2021-03-31,cobalt,38429.4,sample_data
2021-04-30,cobalt,51764.79,sample_data
2021-05-31,cobalt,46363.02,sample_data
2021-06-30,cobalt,51604.95,sample_data
2021-07-31,cobalt,64535.75,sample_data
2021-08-31,cobalt,43381.3,sample_data
2021-09-30,cobalt,70684.27,sample_data
2021-10-31,cobalt,95471.95,sample_data
2021-11-30,cobalt,71041.53,sample_data
2021-12-31,cobalt,60326.67,sample_data
2022-01-31,cobalt,66963.69,sample_data
2022-02-28,cobalt,72463.88,sample_data
2022-03-31,cobalt,66866.34,sample_data
2022-04-30,cobalt,105930.38,sample_data
2022-05-31,cobalt,103948.24,sample_data
2022-06-30,cobalt,61644.94,sample_data
2022-07-31,cobalt,63051.4,sample_data
2022-08-31,cobalt,78332.17,sample_data
2022-09-30,cobalt,62691.33,sample_data
2022-10-31,cobalt,70095.63,sample_data
2022-11-30,cobalt,81363.0,sample_data
2022-12-31,cobalt,73064.07,sample_data
2023-01-31,cobalt,88230.27,sample_data
2023-02-28,cobalt,72696.12,sample_data
2023-03-31,cobalt,85343.25,sample_data
2023-04-30,cobalt,74827.51,sample_data
2023-05-31,cobalt,88276.93,sample_data
2023-06-30,cobalt,86391.72,sample_data
2023-07-31,cobalt,94502.98,sample_data
2023-08-31,cobalt,106632.5,sample_data
2023-09-30,cobalt,119987.17,sample_data
2023-10-31,cobalt,89400.28,sample_data
2023-11-30,cobalt,76151.79,sample_data
2023-12-31,cobalt,85332.09,sample_data
2020-01-31,nickel,19916.72,sample_data
2020-02-29,nickel,25233.11,sample_data
2020-03-31,nickel,13775.8,sample_data
2020-04-30,nickel,15740.22,sample_data
2020-05-31,nickel,22254.42,sample_data
2020-06-30,nickel,25135.3,sample_data
2020-07-31,nickel,20698.09,sample_data
2020-08-31,nickel,19059.86,sample_data
2020-09-30,nickel,26709.11,sample_data
2020-10-31,nickel,24625.62,sample_data
2020-11-30,nickel,25657.83,sample_data
2020-12-31,nickel,24866.42,sample_data
2021-01-31,nickel,30532.21,sample_data
2021-02-28,nickel,22341.89,sample_data
2021-03-31,nickel,27634.21,sample_data
2021-04-30,nickel,35039.08,sample_data
2021-05-31,nickel,26435.82,sample_data
2021-06-30,nickel,32574.74,sample_data
2021-07-31,nickel,31573.35,sample_data
2021-08-31,nickel,30928.09,sample_data
2021-09-30,nickel,28565.99,sample_data
2021-10-31,nickel,31703.21,sample_data
2021-11-30,nickel,46648.16,sample_data
2021-12-31,nickel,36204.7,sample_data
2022-01-31,nickel,31406.2,sample_data
2022-02-28,nickel,37799.42,sample_data
2022-03-31,nickel,34572.11,sample_data
2022-04-30,nickel,46719.48,sample_data
2022-05-31,nickel,35584.46,sample_data
2022-06-30,nickel,47327.41,sample_data
2022-07-31,nickel,33760.73,sample_data
2022-08-31,nickel,41889.61,sample_data
2022-09-30,nickel,42768.4,sample_data
2022-10-31,nickel,38398.32,sample_data
2022-11-30,nickel,52739.31,sample_data
2022-12-31,nickel,52202.05,sample_data
2023-01-31,nickel,52802.92,sample_data
2023-02-28,nickel,52665.39,sample_data
2023-03-31,nickel,39614.25,sample_data
2023-04-30,nickel,51208.87,sample_data
2023-05-31,nickel,65085.74,sample_data
2023-06-30,nickel,49808.33,sample_data
2023-07-31,nickel,47156.57,sample_data
2023-08-31,nickel,43462.73,sample_data
2023-09-30,nickel,57403.58,sample_data
2023-10-31,nickel,50031.46,sample_data
2023-11-30,nickel,51478.66,sample_data
2023-12-31,nickel,56416.22,sample_data
2020-01-31,copper,7160.27,sample_data
2020-02-29,copper,9477.72,sample_data
2020-03-31,copper,10297.07,sample_data
2020-04-30,copper,10748.17,sample_data
2020-05-31,copper,8865.96,sample_data
2020-06-30,copper,10508.62,sample_data
2020-07-31,copper,11032.71,sample_data
2020-08-31,copper,10729.89,sample_data
2020-09-30,copper,10437.9,sample_data
2020-10-31,copper,8374.27,sample_data
2020-11-30,copper,11212.16,sample_data
2020-12-31,copper,10072.83,sample_data
2021-01-31,copper,13883.47,sample_data
2021-02-28,copper,11925.46,sample_data
2021-03-31,copper,12811.22,sample_data
2021-04-30,copper,12381.87,sample_data
2021-05-31,copper,16620.69,sample_data
2021-06-30,copper,9918.37,sample_data
2021-07-31,copper,14545.39,sample_data
2021-08-31,copper,15442.81,sample_data
2021-09-30,copper,17167.62,sample_data
2021-10-31,copper,12405.37,sample_data
2021-11-30,copper,14735.38,sample_data
2021-12-31,copper,14001.58,sample_data
2022-01-31,copper,14147.21,sample_data
2022-02-28,copper,13255.94,sample_data
2022-03-31,copper,19148.04,sample_data
2022-04-30,copper,12109.87,sample_data
2022-05-31,copper,14578.79,sample_data
2022-06-30,copper,17913.68,sample_data
2022-07-31,copper,18290.81,sample_data
2022-08-31,copper,17251.45,sample_data
2022-09-30,copper,20736.72,sample_data
2022-10-31,copper,21153.9,sample_data
2022-11-30,copper,19684.78,sample_data
2022-12-31,copper,23286.71,sample_data
2023-01-31,copper,21227.08,sample_data
2023-02-28,copper,19481.91,sample_data
2023-03-31,copper,23240.72,sample_data
2023-04-30,copper,21399.02,sample_data
2023-05-31,copper,22519.98,sample_data
2023-06-30,copper,23438.92,sample_data
2023-07-31,copper,23784.33,sample_data
2023-08-31,copper,22761.86,sample_data
2023-09-30,copper,22896.14,sample_data
2023-10-31,copper,24923.54,sample_data
2023-11-30,copper,26550.4,sample_data
2023-12-31,copper,27207.56,sample_data
2020-01-31,rare_earths,47579.78,sample_data
2020-02-29,rare_earths,51180.99,sample_data
2020-03-31,rare_earths,45735.57,sample_data
2020-04-30,rare_earths,54146.24,sample_data
2020-05-31,rare_earths,59220.15,sample_data
2020-06-30,rare_earths,58573.65,sample_data
2020-07-31,rare_earths,50585.84,sample_data
2020-08-31,rare_earths,80956.28,sample_data
2020-09-30,rare_earths,65670.76,sample_data
2020-10-31,rare_earths,65046.49,sample_data
2020-11-30,rare_earths,67626.47,sample_data
2020-12-31,rare_earths,54603.77,sample_data
2021-01-31,rare_earths,88665.85,sample_data
2021-02-28,rare_earths,66728.53,sample_data
2021-03-31,rare_earths,71131.66,sample_data
2021-04-30,rare_earths,66520.13,sample_data
2021-05-31,rare_earths,91658.42,sample_data
2021-06-30,rare_earths,79041.29,sample_data
2021-07-31,rare_earths,100639.58,sample_data
2021-08-31,rare_earths,103531.89,sample_data
2021-09-30,rare_earths,80243.03,sample_data
2021-10-31,rare_earths,88646.94,sample_data
2021-11-30,rare_earths,87399.28,sample_data
2021-12-31,rare_earths,111684.93,sample_data
2022-01-31,rare_earths,99120.22,sample_data
2022-02-28,rare_earths,105847.71,sample_data
2022-03-31,rare_earths,98734.74,sample_data
2022-04-30,rare_earths,145123.2,sample_data
2022-05-31,rare_earths,93330.87,sample_data
2022-06-30,rare_earths,115506.6,sample_data
2022-07-31,rare_earths,90753.36,sample_data
2022-08-31,rare_earths,110393.12,sample_data
2022-09-30,rare_earths,116566.5,sample_data
2022-10-31,rare_earths,88719.34,sample_data
2022-11-30,rare_earths,119664.83,sample_data
2022-12-31,rare_earths,105209.8,sample_data
2023-01-31,rare_earths,121346.61,sample_data
2023-02-28,rare_earths,141453.66,sample_data
2023-03-31,rare_earths,102600.5,sample_data
2023-04-30,rare_earths,137612.18,sample_data
2023-05-31,rare_earths,112624.22,sample_data
2023-06-30,rare_earths,149120.13,sample_data
2023-07-31,rare_earths,151182.92,sample_data
2023-08-31,rare_earths,154486.26,sample_data
2023-09-30,rare_earths,171854.79,sample_data
2023-10-31,rare_earths,156460.29,sample_data
2023-11-30,rare_earths,129234.82,sample_data
2023-12-31,rare_earths,168166.09,sample_data
